0,132.000000,-109.000000,193.000000,-34.600000
1,132.000000,-109.000000,186.250000,-43.800000
2,132.000000,-116.000000,173.950000,-63.350000
3,123.000000,-128.000000,159.450000,-71.650000
4,123.000000,-158.000000,146.350000,-81.750000
5,123.000000,-158.000000,140.250000,-90.800000
6,118.000000,-158.000000,135.350000,-100.500000
7,118.000000,-179.000000,134.550000,-115.950000
8,118.000000,-200.000000,133.250000,-125.450000
9,118.000000,-200.000000,132.100000,-132.800000
10,118.000000,-200.000000,130.350000,-138.400000
11,118.000000,-200.000000,129.850000,-145.500000
12,116.000000,-200.000000,128.700000,-159.250000
13,116.000000,-200.000000,128.700000,-173.050000
14,116.000000,-200.000000,127.600000,-187.050000
15,116.000000,-200.000000,127.050000,-200.000000
16,116.000000,-200.000000,125.700000,-200.000000
17,116.000000,-200.000000,124.150000,-200.000000
18,116.000000,-200.000000,123.700000,-200.000000
19,116.000000,-200.000000,123.300000,-200.000000
20,116.000000,-200.000000,123.300000,-200.000000
21,116.000000,-200.000000,122.200000,-200.000000
22,116.000000,-200.000000,121.700000,-200.000000
23,116.000000,-200.000000,121.100000,-200.000000
24,116.000000,-200.000000,121.100000,-200.000000
25,116.000000,-200.000000,121.100000,-200.000000
26,116.000000,-200.000000,121.050000,-200.000000
27,116.000000,-200.000000,120.950000,-200.000000
28,116.000000,-200.000000,120.850000,-200.000000
29,115.000000,-200.000000,120.450000,-200.000000
30,115.000000,-200.000000,120.450000,-200.000000
31,115.000000,-200.000000,120.100000,-200.000000
32,115.000000,-200.000000,119.750000,-200.000000
33,115.000000,-200.000000,119.350000,-200.000000
34,115.000000,-200.000000,119.000000,-200.000000
35,115.000000,-200.000000,118.700000,-200.000000
36,115.000000,-200.000000,118.350000,-200.000000
37,115.000000,-200.000000,118.100000,-200.000000
38,115.000000,-200.000000,117.550000,-200.000000
39,115.000000,-200.000000,117.550000,-200.000000
40,115.000000,-200.000000,117.550000,-200.000000
41,115.000000,-200.000000,117.550000,-200.000000
42,115.000000,-200.000000,117.550000,-200.000000
43,115.000000,-200.000000,117.550000,-200.000000
44,115.000000,-200.000000,117.200000,-200.000000
45,115.000000,-200.000000,117.200000,-200.000000
46,115.000000,-200.000000,117.200000,-200.000000
47,115.000000,-200.000000,117.150000,-200.000000
48,115.000000,-200.000000,117.150000,-200.000000
49,115.000000,-200.000000,116.850000,-200.000000
50,115.000000,-200.000000,116.850000,-200.000000
51,115.000000,-200.000000,116.600000,-200.000000
52,115.000000,-200.000000,116.350000,-200.000000
53,115.000000,-200.000000,116.300000,-200.000000
54,115.000000,-200.000000,116.100000,-200.000000
55,115.000000,-200.000000,116.100000,-200.000000
56,115.000000,-200.000000,116.100000,-200.000000
57,115.000000,-200.000000,116.100000,-200.000000
58,115.000000,-200.000000,116.100000,-200.000000
59,115.000000,-200.000000,116.000000,-200.000000
60,115.000000,-200.000000,115.850000,-200.000000
61,115.000000,-200.000000,115.800000,-200.000000
62,115.000000,-200.000000,115.750000,-200.000000
63,115.000000,-200.000000,115.750000,-200.000000
64,115.000000,-200.000000,115.750000,-200.000000
65,115.000000,-200.000000,115.750000,-200.000000
66,115.000000,-200.000000,115.750000,-200.000000
67,115.000000,-200.000000,115.750000,-200.000000
68,115.000000,-200.000000,115.750000,-200.000000
69,115.000000,-200.000000,115.700000,-200.000000
70,115.000000,-200.000000,115.700000,-200.000000
71,115.000000,-200.000000,115.700000,-200.000000
72,115.000000,-200.000000,115.650000,-200.000000
73,115.000000,-200.000000,115.600000,-200.000000
74,115.000000,-200.000000,115.600000,-200.000000
75,115.000000,-200.000000,115.600000,-200.000000
76,115.000000,-200.000000,115.550000,-200.000000
77,115.000000,-200.000000,115.500000,-200.000000
78,115.000000,-200.000000,115.350000,-200.000000
79,115.000000,-200.000000,115.350000,-200.000000
80,115.000000,-200.000000,115.300000,-200.000000
81,115.000000,-200.000000,115.250000,-200.000000
82,115.000000,-200.000000,115.250000,-200.000000
83,115.000000,-200.000000,115.250000,-200.000000
84,115.000000,-200.000000,115.200000,-200.000000
85,115.000000,-200.000000,115.200000,-200.000000
86,115.000000,-200.000000,115.200000,-200.000000
87,115.000000,-200.000000,115.200000,-200.000000
88,115.000000,-200.000000,115.200000,-200.000000
89,114.000000,-200.000000,115.050000,-200.000000
90,114.000000,-200.000000,115.050000,-200.000000
91,114.000000,-200.000000,114.950000,-200.000000
92,114.000000,-200.000000,114.950000,-200.000000
93,114.000000,-200.000000,114.900000,-200.000000
94,114.000000,-200.000000,114.900000,-200.000000
95,114.000000,-200.000000,114.900000,-200.000000
96,114.000000,-200.000000,114.900000,-200.000000
97,114.000000,-200.000000,114.900000,-200.000000
98,114.000000,-200.000000,114.900000,-200.000000
99,114.000000,-200.000000,114.900000,-200.000000
