0,128.000000,-145.000000,177.200000,-40.400000
1,128.000000,-145.000000,172.650000,-56.500000
2,116.000000,-145.000000,160.200000,-68.150000
3,116.000000,-145.000000,146.550000,-77.300000
4,116.000000,-145.000000,136.450000,-90.850000
5,115.000000,-147.000000,129.200000,-99.050000
6,115.000000,-200.000000,127.000000,-112.850000
7,115.000000,-200.000000,126.450000,-119.000000
8,115.000000,-200.000000,126.150000,-124.250000
9,115.000000,-200.000000,124.500000,-129.100000
10,115.000000,-200.000000,122.800000,-141.600000
11,115.000000,-200.000000,122.800000,-145.950000
12,115.000000,-200.000000,122.800000,-152.200000
13,115.000000,-200.000000,121.500000,-164.200000
14,115.000000,-200.000000,121.150000,-172.050000
15,115.000000,-200.000000,120.100000,-176.450000
16,115.000000,-200.000000,119.700000,-192.600000
17,115.000000,-200.000000,119.300000,-200.000000
18,115.000000,-200.000000,119.150000,-200.000000
19,115.000000,-200.000000,119.100000,-200.000000
20,115.000000,-200.000000,119.100000,-200.000000
21,115.000000,-200.000000,118.750000,-200.000000
22,115.000000,-200.000000,117.750000,-200.000000
23,115.000000,-200.000000,117.750000,-200.000000
24,115.000000,-200.000000,117.400000,-200.000000
25,115.000000,-200.000000,117.400000,-200.000000
26,115.000000,-200.000000,117.400000,-200.000000
27,115.000000,-200.000000,117.400000,-200.000000
28,115.000000,-200.000000,117.400000,-200.000000
29,115.000000,-200.000000,117.400000,-200.000000
30,115.000000,-200.000000,117.400000,-200.000000
31,115.000000,-200.000000,117.400000,-200.000000
32,115.000000,-200.000000,116.950000,-200.000000
33,115.000000,-200.000000,116.950000,-200.000000
34,115.000000,-200.000000,116.950000,-200.000000
35,115.000000,-200.000000,116.950000,-200.000000
36,115.000000,-200.000000,116.600000,-200.000000
37,115.000000,-200.000000,116.300000,-200.000000
38,115.000000,-200.000000,116.300000,-200.000000
39,115.000000,-200.000000,116.300000,-200.000000
40,115.000000,-200.000000,116.300000,-200.000000
41,115.000000,-200.000000,115.800000,-200.000000
42,115.000000,-200.000000,115.800000,-200.000000
43,115.000000,-200.000000,115.650000,-200.000000
44,115.000000,-200.000000,115.650000,-200.000000
45,115.000000,-200.000000,115.650000,-200.000000
46,115.000000,-200.000000,115.650000,-200.000000
47,115.000000,-200.000000,115.550000,-200.000000
48,115.000000,-200.000000,115.550000,-200.000000
49,115.000000,-200.000000,115.550000,-200.000000
50,115.000000,-200.000000,115.500000,-200.000000
51,114.000000,-200.000000,115.400000,-200.000000
52,114.000000,-200.000000,115.400000,-200.000000
53,114.000000,-200.000000,115.400000,-200.000000
54,114.000000,-200.000000,115.300000,-200.000000
55,114.000000,-200.000000,115.300000,-200.000000
56,114.000000,-200.000000,115.300000,-200.000000
57,114.000000,-200.000000,115.200000,-200.000000
58,114.000000,-200.000000,115.200000,-200.000000
59,114.000000,-200.000000,115.200000,-200.000000
60,114.000000,-200.000000,115.200000,-200.000000
61,114.000000,-200.000000,115.100000,-200.000000
62,114.000000,-200.000000,115.100000,-200.000000
63,114.000000,-200.000000,115.050000,-200.000000
64,114.000000,-200.000000,115.050000,-200.000000
65,114.000000,-200.000000,115.050000,-200.000000
66,114.000000,-200.000000,114.900000,-200.000000
67,114.000000,-200.000000,114.900000,-200.000000
68,114.000000,-200.000000,114.900000,-200.000000
69,114.000000,-200.000000,114.900000,-200.000000
70,114.000000,-200.000000,114.900000,-200.000000
71,114.000000,-200.000000,114.900000,-200.000000
72,114.000000,-200.000000,114.900000,-200.000000
73,114.000000,-200.000000,114.900000,-200.000000
74,114.000000,-200.000000,114.900000,-200.000000
75,114.000000,-200.000000,114.900000,-200.000000
76,114.000000,-200.000000,114.900000,-200.000000
77,114.000000,-200.000000,114.900000,-200.000000
78,114.000000,-200.000000,114.900000,-200.000000
79,114.000000,-200.000000,114.850000,-200.000000
80,114.000000,-200.000000,114.850000,-200.000000
81,114.000000,-200.000000,114.850000,-200.000000
82,114.000000,-200.000000,114.850000,-200.000000
83,114.000000,-200.000000,114.850000,-200.000000
84,114.000000,-200.000000,114.850000,-200.000000
85,114.000000,-200.000000,114.850000,-200.000000
86,114.000000,-200.000000,114.800000,-200.000000
87,114.000000,-200.000000,114.800000,-200.000000
88,114.000000,-200.000000,114.800000,-200.000000
89,114.000000,-200.000000,114.800000,-200.000000
90,114.000000,-200.000000,114.800000,-200.000000
91,114.000000,-200.000000,114.800000,-200.000000
92,114.000000,-200.000000,114.750000,-200.000000
93,114.000000,-200.000000,114.700000,-200.000000
94,114.000000,-200.000000,114.700000,-200.000000
95,114.000000,-200.000000,114.700000,-200.000000
96,114.000000,-200.000000,114.700000,-200.000000
97,114.000000,-200.000000,114.700000,-200.000000
98,114.000000,-200.000000,114.700000,-200.000000
99,114.000000,-200.000000,114.700000,-200.000000
