0,-200.000000,-200.000000,-118.000000,-58.000000,-54.000000,-107.000000,-41.000000,-50.000000,-39.000000,-27.000000,-74.850000,-78.900000,-26.650000,-25.350000,-19.700000,-36.350000,-22.450000,-23.000000,-19.850000,-17.200000
1,-200.000000,-200.000000,-118.000000,-58.000000,-77.000000,-116.000000,-53.000000,-55.000000,-56.000000,-50.000000,-117.400000,-127.950000,-40.550000,-32.000000,-26.000000,-53.800000,-27.300000,-28.700000,-28.450000,-21.200000
2,-200.000000,-200.000000,-200.000000,-61.000000,-90.000000,-200.000000,-53.000000,-97.000000,-56.000000,-71.000000,-180.800000,-167.550000,-81.650000,-40.000000,-39.900000,-69.550000,-32.100000,-35.200000,-32.000000,-26.550000
3,-200.000000,-200.000000,-200.000000,-86.000000,-100.000000,-200.000000,-53.000000,-115.000000,-56.000000,-71.000000,-200.000000,-199.750000,-112.550000,-48.000000,-54.400000,-92.150000,-36.150000,-45.850000,-34.100000,-30.400000
4,-200.000000,-200.000000,-200.000000,-86.000000,-104.000000,-200.000000,-65.000000,-115.000000,-56.000000,-71.000000,-200.000000,-200.000000,-132.550000,-52.350000,-69.850000,-118.750000,-40.650000,-53.800000,-37.350000,-36.100000
5,-200.000000,-200.000000,-200.000000,-101.000000,-129.000000,-200.000000,-65.000000,-115.000000,-56.000000,-71.000000,-200.000000,-200.000000,-153.000000,-58.450000,-90.000000,-143.650000,-46.000000,-65.800000,-39.250000,-40.050000
6,-200.000000,-200.000000,-200.000000,-143.000000,-184.000000,-200.000000,-65.000000,-200.000000,-75.000000,-81.000000,-200.000000,-200.000000,-174.300000,-66.800000,-120.000000,-162.400000,-48.700000,-90.150000,-42.500000,-47.550000
7,-200.000000,-200.000000,-200.000000,-190.000000,-200.000000,-200.000000,-65.000000,-200.000000,-75.000000,-81.000000,-200.000000,-200.000000,-187.900000,-89.950000,-139.200000,-176.550000,-51.500000,-108.750000,-43.950000,-52.250000
8,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-65.000000,-200.000000,-75.000000,-83.000000,-200.000000,-200.000000,-197.550000,-121.150000,-152.600000,-188.600000,-52.550000,-123.400000,-49.200000,-60.400000
9,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-71.000000,-200.000000,-96.000000,-83.000000,-200.000000,-200.000000,-200.000000,-156.450000,-174.350000,-197.750000,-55.900000,-140.600000,-54.950000,-66.000000
