0,-82.000000,-46.000000,-200.000000,-51.000000,-104.000000,-117.000000,-59.000000,-28.000000,-42.000000,-29.000000,-19.250000,-21.150000,-44.500000,-20.900000,-21.250000,-21.600000,-21.200000,-15.500000,-17.150000,-16.050000
1,-93.000000,-58.000000,-200.000000,-51.000000,-104.000000,-161.000000,-59.000000,-28.000000,-42.000000,-35.000000,-32.050000,-27.000000,-67.650000,-25.950000,-28.700000,-35.200000,-25.900000,-18.600000,-20.300000,-19.300000
2,-107.000000,-126.000000,-200.000000,-75.000000,-169.000000,-161.000000,-59.000000,-48.000000,-42.000000,-45.000000,-50.300000,-38.950000,-90.350000,-34.950000,-42.100000,-40.500000,-31.400000,-22.900000,-24.350000,-25.000000
3,-198.000000,-127.000000,-200.000000,-75.000000,-169.000000,-161.000000,-59.000000,-48.000000,-48.000000,-45.000000,-76.000000,-53.450000,-113.450000,-40.650000,-56.150000,-63.700000,-34.650000,-28.650000,-31.350000,-27.550000
4,-200.000000,-138.000000,-200.000000,-75.000000,-169.000000,-200.000000,-59.000000,-72.000000,-56.000000,-45.000000,-99.900000,-64.850000,-141.700000,-47.350000,-69.800000,-92.800000,-40.850000,-34.750000,-37.400000,-30.750000
5,-200.000000,-138.000000,-200.000000,-83.000000,-200.000000,-200.000000,-59.000000,-72.000000,-74.000000,-130.000000,-139.050000,-80.100000,-165.300000,-52.500000,-90.050000,-122.550000,-43.200000,-39.500000,-43.550000,-42.600000
6,-200.000000,-138.000000,-200.000000,-112.000000,-200.000000,-200.000000,-65.000000,-112.000000,-74.000000,-130.000000,-169.750000,-86.150000,-187.450000,-62.000000,-105.350000,-147.050000,-48.150000,-50.100000,-49.300000,-52.050000
7,-200.000000,-166.000000,-200.000000,-133.000000,-200.000000,-200.000000,-81.000000,-114.000000,-122.000000,-130.000000,-196.250000,-100.050000,-200.000000,-74.700000,-129.800000,-174.050000,-54.100000,-63.200000,-55.950000,-69.100000
8,-200.000000,-166.000000,-200.000000,-167.000000,-200.000000,-200.000000,-90.000000,-136.000000,-122.000000,-130.000000,-200.000000,-105.650000,-200.000000,-90.900000,-153.250000,-191.250000,-58.450000,-77.500000,-62.350000,-86.000000
9,-200.000000,-166.000000,-200.000000,-200.000000,-200.000000,-200.000000,-90.000000,-136.000000,-122.000000,-130.000000,-200.000000,-113.850000,-200.000000,-109.550000,-179.400000,-198.950000,-60.300000,-88.900000,-68.600000,-90.850000
