0,-200.000000,-72.000000,-137.000000,-80.000000,-52.000000,-84.000000,-32.000000,-34.000000,-53.000000,-43.000000,-68.300000,-24.650000,-34.050000,-31.850000,-22.850000,-23.400000,-16.350000,-15.350000,-22.250000,-21.650000
1,-200.000000,-73.000000,-137.000000,-87.000000,-54.000000,-84.000000,-48.000000,-34.000000,-67.000000,-43.000000,-117.900000,-33.050000,-55.800000,-41.400000,-31.750000,-33.550000,-24.750000,-18.300000,-30.500000,-25.750000
2,-200.000000,-169.000000,-200.000000,-102.000000,-78.000000,-170.000000,-72.000000,-34.000000,-71.000000,-59.000000,-172.500000,-49.250000,-100.500000,-49.200000,-38.100000,-54.200000,-35.450000,-21.650000,-37.650000,-31.900000
3,-200.000000,-169.000000,-200.000000,-200.000000,-78.000000,-200.000000,-73.000000,-38.000000,-125.000000,-59.000000,-200.000000,-57.200000,-124.650000,-66.800000,-48.400000,-74.950000,-43.450000,-24.300000,-52.850000,-34.650000
4,-200.000000,-169.000000,-200.000000,-200.000000,-78.000000,-200.000000,-73.000000,-38.000000,-125.000000,-199.000000,-200.000000,-69.600000,-148.350000,-77.750000,-54.300000,-98.100000,-49.150000,-26.500000,-60.350000,-47.900000
5,-200.000000,-169.000000,-200.000000,-200.000000,-78.000000,-200.000000,-73.000000,-38.000000,-125.000000,-199.000000,-200.000000,-74.050000,-165.700000,-98.700000,-58.050000,-115.250000,-52.650000,-26.700000,-69.800000,-60.350000
6,-200.000000,-169.000000,-200.000000,-200.000000,-102.000000,-200.000000,-73.000000,-38.000000,-125.000000,-199.000000,-200.000000,-86.050000,-183.850000,-118.650000,-62.000000,-135.100000,-56.200000,-28.850000,-78.950000,-77.950000
7,-200.000000,-169.000000,-200.000000,-200.000000,-131.000000,-200.000000,-102.000000,-61.000000,-163.000000,-199.000000,-200.000000,-94.050000,-191.900000,-143.300000,-72.350000,-142.350000,-61.500000,-31.800000,-93.000000,-86.000000
8,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-128.000000,-61.000000,-186.000000,-199.000000,-200.000000,-114.250000,-199.850000,-162.650000,-89.350000,-157.250000,-75.800000,-33.250000,-105.200000,-102.950000
9,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-128.000000,-61.000000,-186.000000,-199.000000,-200.000000,-121.300000,-200.000000,-194.950000,-97.250000,-163.800000,-84.600000,-34.750000,-111.450000,-110.150000
