0,-200.000000,-69.000000,-129.000000,-65.000000,-200.000000,-67.000000,-38.000000,-56.000000,-27.000000,-74.000000,-35.400000,-31.200000,-33.850000,-24.750000,-33.700000,-20.150000,-19.600000,-20.400000,-17.450000,-22.200000
1,-200.000000,-135.000000,-200.000000,-95.000000,-200.000000,-67.000000,-81.000000,-56.000000,-49.000000,-79.000000,-92.500000,-50.250000,-55.100000,-37.800000,-40.250000,-23.200000,-30.700000,-26.950000,-22.550000,-29.650000
2,-200.000000,-200.000000,-200.000000,-95.000000,-200.000000,-129.000000,-81.000000,-83.000000,-52.000000,-79.000000,-124.800000,-73.150000,-81.650000,-50.150000,-48.800000,-38.100000,-37.750000,-31.550000,-26.700000,-34.650000
3,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-129.000000,-96.000000,-83.000000,-53.000000,-105.000000,-181.250000,-105.100000,-125.250000,-72.000000,-72.400000,-55.050000,-48.400000,-40.850000,-33.750000,-44.300000
4,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-177.000000,-96.000000,-83.000000,-68.000000,-105.000000,-200.000000,-134.550000,-159.200000,-93.150000,-82.600000,-68.850000,-58.950000,-47.050000,-43.000000,-48.600000
5,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-198.000000,-162.000000,-200.000000,-92.000000,-108.000000,-200.000000,-171.400000,-180.650000,-105.550000,-107.800000,-89.600000,-72.450000,-67.000000,-52.850000,-57.100000
6,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-198.000000,-162.000000,-200.000000,-92.000000,-108.000000,-200.000000,-195.450000,-199.900000,-115.200000,-144.550000,-107.950000,-84.500000,-74.650000,-62.950000,-69.950000
7,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-162.000000,-200.000000,-138.000000,-118.000000,-200.000000,-200.000000,-200.000000,-139.650000,-183.000000,-140.900000,-96.300000,-88.550000,-74.150000,-79.200000
8,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-138.000000,-118.000000,-200.000000,-200.000000,-200.000000,-176.150000,-191.450000,-159.900000,-116.550000,-100.800000,-78.450000,-86.850000
9,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-149.000000,-140.000000,-200.000000,-200.000000,-200.000000,-199.300000,-198.600000,-177.400000,-130.850000,-111.650000,-89.750000,-96.100000
10,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-160.000000,-148.000000,-200.000000,-200.000000,-200.000000,-200.000000,-200.000000,-185.600000,-140.250000,-119.700000,-103.450000,-107.500000
